##NAMES=Goethite
##RRUFFID=R120086
##IDEAL CHEMISTRY=FeO(OH)
##LOCALITY=Alexander mine, Vrancice, Příbram, Central Bohemia Region, Bohemia, Czech Republic
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Elongated black crystals, associated with R070363, čechite
##STATUS=The identification of this mineral has been confirmed only by single crystal X-ray diffraction
##URL=https://www.rruff.net/odr/rruff_sample/R120086
##DIFFRACTION SAMPLE DESCRIPTION=Single crystal, powder profile is calculated
##CELL PARAMETERS=a: 4.6012 b: 9.961 c: 3.0218 alpha: 90 beta: 90 gamma: 90 volume: 138.49 crystal system: orthorhombic
##FILETYPE=RAW Powder Diffraction Profile

50.090, 0.001
50.100, 0.000
50.110, 0.000
50.120, 0.000
50.130, 0.000
50.140, 0.000
50.150, 0.000
50.160, 0.000
50.170, 0.000
50.180, 0.000
50.190, 0.000
50.200, 0.000
50.210, 0.000
50.220, 0.000
50.230, 0.000
50.240, 0.000
50.250, 0.000
50.260, 0.000
50.270, 0.000
50.280, 0.000
50.290, 0.000
50.300, 0.000
50.310, 0.000
50.320, 0.000
50.330, 0.000
50.340, 0.000
50.350, 0.000
50.360, 0.000
50.370, 0.000
50.380, 0.000
50.390, 0.000
50.400, 0.000
50.410, 0.000
50.420, 0.000
50.430, 0.000
50.440, 0.000
50.450, 0.000
50.460, 0.000
50.470, 0.000
50.480, 0.000
50.490, 0.000
50.500, 0.000
50.510, 0.000
50.520, 0.001
50.530, 0.003
50.540, 0.009
50.550, 0.025
50.560, 0.065
50.570, 0.154
50.580, 0.337
50.590, 0.676
50.600, 1.243
50.610, 2.098
50.620, 3.247
50.630, 4.610
50.640, 6.005
50.650, 7.176
50.660, 7.867
50.670, 7.913
50.680, 7.305
50.690, 6.197
50.700, 4.846
50.710, 3.532
50.720, 2.475
50.730, 1.805
50.740, 1.558
50.750, 1.699
50.760, 2.138
50.770, 2.743
50.780, 3.355
50.790, 3.813
50.800, 3.990
50.810, 3.836
50.820, 3.385
50.830, 2.740
50.840, 2.035
50.850, 1.386
50.860, 0.866
50.870, 0.497
50.880, 0.261
50.890, 0.126
50.900, 0.056
50.910, 0.023
50.920, 0.008
50.930, 0.003
50.940, 0.001
50.950, 0.000
50.960, 0.000
50.970, 0.000
50.980, 0.000
50.990, 0.000
51.000, 0.000
51.010, 0.000
51.020, 0.000
51.030, 0.000
51.040, 0.000
51.050, 0.000
51.060, 0.000
51.070, 0.000
51.080, 0.000
51.090, 0.000
51.100, 0.000
51.110, 0.000
51.120, 0.000
51.130, 0.000
51.140, 0.000
51.150, 0.000
51.160, 0.000
51.170, 0.000
51.180, 0.000
51.190, 0.000
51.200, 0.000
51.210, 0.000
51.220, 0.000
51.230, 0.000
51.240, 0.000
51.250, 0.000
51.260, 0.000
51.270, 0.000
51.280, 0.000
51.290, 0.000
51.300, 0.000
51.310, 0.000
51.320, 0.000
51.330, 0.000
51.340, 0.000
51.350, 0.000
51.360, 0.001
51.370, 0.002
51.380, 0.007
51.390, 0.017
51.400, 0.041
51.410, 0.087
51.420, 0.170
51.430, 0.306
51.440, 0.506
51.450, 0.767
51.460, 1.068
51.470, 1.366
51.480, 1.604
51.490, 1.728
51.500, 1.710
51.510, 1.554
51.520, 1.299
51.530, 1.002
51.540, 0.722
51.550, 0.502
51.560, 0.366
51.570, 0.321
51.580, 0.357
51.590, 0.455
51.600, 0.589
51.610, 0.724
51.620, 0.826
51.630, 0.869
51.640, 0.841
51.650, 0.746
51.660, 0.608
51.670, 0.455
51.680, 0.313
51.690, 0.197
51.700, 0.114
51.710, 0.061
51.720, 0.030
51.730, 0.013
51.740, 0.005
51.750, 0.002
51.760, 0.001
51.770, 0.000
51.780, 0.000
51.790, 0.000
51.800, 0.000
51.810, 0.000
51.820, 0.000
51.830, 0.000
51.840, 0.000
51.850, 0.000
51.860, 0.000
51.870, 0.000
51.880, 0.000
51.890, 0.000
51.900, 0.000
51.910, 0.000
51.920, 0.000
51.930, 0.000
51.940, 0.000
51.950, 0.000
51.960, 0.000
51.970, 0.000
51.980, 0.000
51.990, 0.000
52.000, 0.000
52.010, 0.000
52.020, 0.000
52.030, 0.000
52.040, 0.000
52.050, 0.000
52.060, 0.000
52.070, 0.000
52.080, 0.000
52.090, 0.000
52.100, 0.000
52.110, 0.000
52.120, 0.000
52.130, 0.000
52.140, 0.000
52.150, 0.000
52.160, 0.000
52.170, 0.000
52.180, 0.000
52.190, 0.000
52.200, 0.000
52.210, 0.000
52.220, 0.000
52.230, 0.000
52.240, 0.000
52.250, 0.000
52.260, 0.000
52.270, 0.000
52.280, 0.000
52.290, 0.000
52.300, 0.000
52.310, 0.000
52.320, 0.000
52.330, 0.000
52.340, 0.000
52.350, 0.000
52.360, 0.000
52.370, 0.000
52.380, 0.000
52.390, 0.000
52.400, 0.000
52.410, 0.000
52.420, 0.000
52.430, 0.000
52.440, 0.000
52.450, 0.000
52.460, 0.000
52.470, 0.000
52.480, 0.000
52.490, 0.000
52.500, 0.000
52.510, 0.000
52.520, 0.000
52.530, 0.000
52.540, 0.000
52.550, 0.000
52.560, 0.000
52.570, 0.000
52.580, 0.000
52.590, 0.000
52.600, 0.000
52.610, 0.000
52.620, 0.000
52.630, 0.000
52.640, 0.000
52.650, 0.000
52.660, 0.000
52.670, 0.000
52.680, 0.000
52.690, 0.000
52.700, 0.000
52.710, 0.000
52.720, 0.000
52.730, 0.000
52.740, 0.000
52.750, 0.000
52.760, 0.000
52.770, 0.000
52.780, 0.000
52.790, 0.000
52.800, 0.000
52.810, 0.000
52.820, 0.000
52.830, 0.000
52.840, 0.000
52.850, 0.000
52.860, 0.000
52.870, 0.000
52.880, 0.000
52.890, 0.000
52.900, 0.000
52.910, 0.000
52.920, 0.000
52.930, 0.000
52.940, 0.000
52.950, 0.000
52.960, 0.000
52.970, 0.000
52.980, 0.000
52.990, 0.000
53.000, 0.000
53.010, 0.000
53.020, 0.000
53.030, 0.000
53.040, 0.000
53.050, 0.000
53.060, 0.000
53.070, 0.000
53.080, 0.000
53.090, 0.000
53.100, 0.000
53.110, 0.000
53.120, 0.001
53.130, 0.003
53.140, 0.010
53.150, 0.031
53.160, 0.086
53.170, 0.218
53.180, 0.510
53.190, 1.096
53.200, 2.167
53.210, 3.940
53.220, 6.585
53.230, 10.121
53.240, 14.302
53.250, 18.585
53.260, 22.205
53.270, 24.396
53.280, 24.647
53.290, 22.902
53.300, 19.583
53.310, 15.438
53.320, 11.289
53.330, 7.805
53.340, 5.393
53.350, 4.196
53.360, 4.167
53.370, 5.129
53.380, 6.800
53.390, 8.801
53.400, 10.679
53.410, 11.988
53.420, 12.396
53.430, 11.793
53.440, 10.318
53.450, 8.301
53.460, 6.141
53.470, 4.177
53.480, 2.612
53.490, 1.502
53.500, 0.795
53.510, 0.386
53.520, 0.173
53.530, 0.071
53.540, 0.027
53.550, 0.009
53.560, 0.003
53.570, 0.001
53.580, 0.000
53.590, 0.000
53.600, 0.000
53.610, 0.000
53.620, 0.000
53.630, 0.000
53.640, 0.000
53.650, 0.000
53.660, 0.000
53.670, 0.000
53.680, 0.000
53.690, 0.000
53.700, 0.000
53.710, 0.000
53.720, 0.000
53.730, 0.000
53.740, 0.000
53.750, 0.000
53.760, 0.000
53.770, 0.000
53.780, 0.000
53.790, 0.000
53.800, 0.000
53.810, 0.000
53.820, 0.000
53.830, 0.000
53.840, 0.000
53.850, 0.000
53.860, 0.000
53.870, 0.000
53.880, 0.000
53.890, 0.000
53.900, 0.000
53.910, 0.000
53.920, 0.000
53.930, 0.000
53.940, 0.000
53.950, 0.000
53.960, 0.000
53.970, 0.000
53.980, 0.000
53.990, 0.000
54.000, 0.000
54.010, 0.000
54.020, 0.000
54.030, 0.000
54.040, 0.000
54.050, 0.000
54.060, 0.000
54.070, 0.000
54.080, 0.000
54.090, 0.001
54.100, 0.002
54.110, 0.006
54.120, 0.018
54.130, 0.047
54.140, 0.112
54.150, 0.246
54.160, 0.498
54.170, 0.927
54.180, 1.588
54.190, 2.504
54.200, 3.632
54.210, 4.850
54.220, 5.959
54.230, 6.739
54.240, 7.013
54.250, 6.717
54.260, 5.923
54.270, 4.813
54.280, 3.616
54.290, 2.538
54.300, 1.721
54.310, 1.229
54.320, 1.068
54.330, 1.206
54.340, 1.582
54.350, 2.111
54.360, 2.683
54.370, 3.172
54.380, 3.462
54.390, 3.480
54.400, 3.220
54.410, 2.742
54.420, 2.149
54.430, 1.550
54.440, 1.029
54.450, 0.628
54.460, 0.353
54.470, 0.183
54.480, 0.087
54.490, 0.038
54.500, 0.015
54.510, 0.006
54.520, 0.002
54.530, 0.001
54.540, 0.000
54.550, 0.000
54.560, 0.000
54.570, 0.000
54.580, 0.000
54.590, 0.000
54.600, 0.000
54.610, 0.000
54.620, 0.000
54.630, 0.000
54.640, 0.000
54.650, 0.000
54.660, 0.000
54.670, 0.000
54.680, 0.000
54.690, 0.000
54.700, 0.000
54.710, 0.000
54.720, 0.000
54.730, 0.000
54.740, 0.000
54.750, 0.000
54.760, 0.000
54.770, 0.000
54.780, 0.000
54.790, 0.000
54.800, 0.000
54.810, 0.000
54.820, 0.000
54.830, 0.000
54.840, 0.000
54.850, 0.000
54.860, 0.000
54.870, 0.000
54.880, 0.000
54.890, 0.000
54.900, 0.000
54.910, 0.000
54.920, 0.000
54.930, 0.000
54.940, 0.000
54.950, 0.000
54.960, 0.000
54.970, 0.000
54.980, 0.000
54.990, 0.000
55.000, 0.000
55.010, 0.000
55.020, 0.000
55.030, 0.000
55.040, 0.000
55.050, 0.000
55.060, 0.000
55.070, 0.000
55.080, 0.000
55.090, 0.000
55.100, 0.000
55.110, 0.000
55.120, 0.000
55.130, 0.000
55.140, 0.000
55.150, 0.001
55.160, 0.002
55.170, 0.006
55.180, 0.015
55.190, 0.036
55.200, 0.079
55.210, 0.162
55.220, 0.303
55.230, 0.523
55.240, 0.833
55.250, 1.220
55.260, 1.647
55.270, 2.048
55.280, 2.346
55.290, 2.475
55.300, 2.405
55.310, 2.153
55.320, 1.777
55.330, 1.355
55.340, 0.961
55.350, 0.649
55.360, 0.445
55.370, 0.355
55.380, 0.371
55.390, 0.476
55.400, 0.646
55.410, 0.848
55.420, 1.041
55.430, 1.182
55.440, 1.239
55.450, 1.195
55.460, 1.063
55.470, 0.871
55.480, 0.657
55.490, 0.456
55.500, 0.292
55.510, 0.172
55.520, 0.093
55.530, 0.047
55.540, 0.022
55.550, 0.009
55.560, 0.004
55.570, 0.001
55.580, 0.000
55.590, 0.000
55.600, 0.000
55.610, 0.000
55.620, 0.000
55.630, 0.000
55.640, 0.000
55.650, 0.000
55.660, 0.000
55.670, 0.000
55.680, 0.000
55.690, 0.000
55.700, 0.000
55.710, 0.000
55.720, 0.000
55.730, 0.000
55.740, 0.000
55.750, 0.000
55.760, 0.000
55.770, 0.000
55.780, 0.000
55.790, 0.000
55.800, 0.000
55.810, 0.000
55.820, 0.000
55.830, 0.000
55.840, 0.000
55.850, 0.000
55.860, 0.000
55.870, 0.000
55.880, 0.000
55.890, 0.000
55.900, 0.000
55.910, 0.000
55.920, 0.000
55.930, 0.000
55.940, 0.000
55.950, 0.000
55.960, 0.000
55.970, 0.000
55.980, 0.000
55.990, 0.000
56.000, 0.000
56.010, 0.000
56.020, 0.000
56.030, 0.000
56.040, 0.000
56.050, 0.000
56.060, 0.000
56.070, 0.000
56.080, 0.000
56.090, 0.000
56.100, 0.000
56.110, 0.000
56.120, 0.000
56.130, 0.000
56.140, 0.000
56.150, 0.000
56.160, 0.000
56.170, 0.000
56.180, 0.000
56.190, 0.000
56.200, 0.000
56.210, 0.000
56.220, 0.000
56.230, 0.000
56.240, 0.000
56.250, 0.000
56.260, 0.000
56.270, 0.000
56.280, 0.000
56.290, 0.000
56.300, 0.000
56.310, 0.000
56.320, 0.000
56.330, 0.000
56.340, 0.000
56.350, 0.000
56.360, 0.000
56.370, 0.000
56.380, 0.000
56.390, 0.000
56.400, 0.000
56.410, 0.000
56.420, 0.000
56.430, 0.000
56.440, 0.000
56.450, 0.000
56.460, 0.000
56.470, 0.000
56.480, 0.000
56.490, 0.000
56.500, 0.000
56.510, 0.000
56.520, 0.000
56.530, 0.000
56.540, 0.000
56.550, 0.000
56.560, 0.000
56.570, 0.000
56.580, 0.000
56.590, 0.000
56.600, 0.000
56.610, 0.000
56.620, 0.000
56.630, 0.000
56.640, 0.000
56.650, 0.000
56.660, 0.000
56.670, 0.000
56.680, 0.000
56.690, 0.000
56.700, 0.000
56.710, 0.000
56.720, 0.000
56.730, 0.000
56.740, 0.000
56.750, 0.000
56.760, 0.000
56.770, 0.000
56.780, 0.000
56.790, 0.000
56.800, 0.000
56.810, 0.000
56.820, 0.000
56.830, 0.000
56.840, 0.000
56.850, 0.000
56.860, 0.000
56.870, 0.000
56.880, 0.000
56.890, 0.000
56.900, 0.000
56.910, 0.000
56.920, 0.000
56.930, 0.000
56.940, 0.000
56.950, 0.000
56.960, 0.000
56.970, 0.000
56.980, 0.000
56.990, 0.000
57.000, 0.000
57.010, 0.000
57.020, 0.000
57.030, 0.000
57.040, 0.000
57.050, 0.000
57.060, 0.000
57.070, 0.000
57.080, 0.000
57.090, 0.000
57.100, 0.000
57.110, 0.000
57.120, 0.000
57.130, 0.000
57.140, 0.000
57.150, 0.000
57.160, 0.000
57.170, 0.000
57.180, 0.000
57.190, 0.000
57.200, 0.000
57.210, 0.000
57.220, 0.000
57.230, 0.000
57.240, 0.000
57.250, 0.000
57.260, 0.000
57.270, 0.000
57.280, 0.000
57.290, 0.000
57.300, 0.001
57.310, 0.004
57.320, 0.011
57.330, 0.028
57.340, 0.067
57.350, 0.147
57.360, 0.298
57.370, 0.555
57.380, 0.955
57.390, 1.515
57.400, 2.219
57.410, 2.998
57.420, 3.737
57.430, 4.300
57.440, 4.564
57.450, 4.471
57.460, 4.042
57.470, 3.373
57.480, 2.601
57.490, 1.862
57.500, 1.253
57.510, 0.827
57.520, 0.599
57.530, 0.556
57.540, 0.677
57.550, 0.931
57.560, 1.277
57.570, 1.656
57.580, 1.995
57.590, 2.223
57.600, 2.286
57.610, 2.170
57.620, 1.900
57.630, 1.536
57.640, 1.145
57.650, 0.788
57.660, 0.500
57.670, 0.293
57.680, 0.158
57.690, 0.079
57.700, 0.036
57.710, 0.015
57.720, 0.006
57.730, 0.002
57.740, 0.001
57.750, 0.000
57.760, 0.000
57.770, 0.000
57.780, 0.000
57.790, 0.000
57.800, 0.000
57.810, 0.000
57.820, 0.000
57.830, 0.000
57.840, 0.000
57.850, 0.000
57.860, 0.000
57.870, 0.000
57.880, 0.000
57.890, 0.000
57.900, 0.000
57.910, 0.000
57.920, 0.000
57.930, 0.000
57.940, 0.000
57.950, 0.000
57.960, 0.000
57.970, 0.000
57.980, 0.000
57.990, 0.000
58.000, 0.000
58.010, 0.000
58.020, 0.000
58.030, 0.000
58.040, 0.000
58.050, 0.000
58.060, 0.000
58.070, 0.000
58.080, 0.000
58.090, 0.000
58.100, 0.000
58.110, 0.000
58.120, 0.000
58.130, 0.000
58.140, 0.000
58.150, 0.000
58.160, 0.000
58.170, 0.000
58.180, 0.000
58.190, 0.000
58.200, 0.000
58.210, 0.000
58.220, 0.000
58.230, 0.000
58.240, 0.000
58.250, 0.000
58.260, 0.000
58.270, 0.000
58.280, 0.000
58.290, 0.000
58.300, 0.000
58.310, 0.000
58.320, 0.000
58.330, 0.000
58.340, 0.000
58.350, 0.000
58.360, 0.000
58.370, 0.000
58.380, 0.000
58.390, 0.000
58.400, 0.000
58.410, 0.000
58.420, 0.000
58.430, 0.000
58.440, 0.000
58.450, 0.000
58.460, 0.000
58.470, 0.000
58.480, 0.000
58.490, 0.000
58.500, 0.000
58.510, 0.000
58.520, 0.000
58.530, 0.000
58.540, 0.000
58.550, 0.000
58.560, 0.000
58.570, 0.000
58.580, 0.000
58.590, 0.000
58.600, 0.000
58.610, 0.000
58.620, 0.000
58.630, 0.000
58.640, 0.000
58.650, 0.000
58.660, 0.000
58.670, 0.000
58.680, 0.000
58.690, 0.000
58.700, 0.000
58.710, 0.000
58.720, 0.000
58.730, 0.000
58.740, 0.000
58.750, 0.000
58.760, 0.000
58.770, 0.000
58.780, 0.000
58.790, 0.000
58.800, 0.000
58.810, 0.000
58.820, 0.000
58.830, 0.000
58.840, 0.000
58.850, 0.001
58.860, 0.003
58.870, 0.010
58.880, 0.029
58.890, 0.077
58.900, 0.186
58.910, 0.416
58.920, 0.860
58.930, 1.639
58.940, 2.889
58.950, 4.703
58.960, 7.073
58.970, 9.829
58.980, 12.619
58.990, 14.968
59.000, 16.404
59.010, 16.611
59.020, 15.544
59.030, 13.447
59.040, 10.765
59.050, 8.000
59.060, 5.567
59.070, 3.721
59.080, 2.557
59.090, 2.058
59.100, 2.155
59.110, 2.761
59.120, 3.773
59.130, 5.048
59.140, 6.386
59.150, 7.542
59.160, 8.273
59.170, 8.411
59.180, 7.917
59.190, 6.896
59.200, 5.559
59.210, 4.151
59.220, 2.879
59.230, 1.867
59.240, 1.148
59.250, 0.688
59.260, 0.421
59.270, 0.278
59.280, 0.202
59.290, 0.157
59.300, 0.123
59.310, 0.093
59.320, 0.067
59.330, 0.045
59.340, 0.028
59.350, 0.016
59.360, 0.008
59.370, 0.004
59.380, 0.002
59.390, 0.001
59.400, 0.000
59.410, 0.000
59.420, 0.000
59.430, 0.000
59.440, 0.000
59.450, 0.000
59.460, 0.000
59.470, 0.000
59.480, 0.000
59.490, 0.000
59.500, 0.000
59.510, 0.000
59.520, 0.000
59.530, 0.000
59.540, 0.000
59.550, 0.000
59.560, 0.000
59.570, 0.000
59.580, 0.000
59.590, 0.000
59.600, 0.000
59.610, 0.000
59.620, 0.000
59.630, 0.000
59.640, 0.000
59.650, 0.000
59.660, 0.000
59.670, 0.000
59.680, 0.000
59.690, 0.000
59.700, 0.000
59.710, 0.000
59.720, 0.000
59.730, 0.000
59.740, 0.000
59.750, 0.000
59.760, 0.000
59.770, 0.000
59.780, 0.000
59.790, 0.000
59.800, 0.000
59.810, 0.000
59.820, 0.000
59.830, 0.000
59.840, 0.000
59.850, 0.000
59.860, 0.000
59.870, 0.000
59.880, 0.000
59.890, 0.000
59.900, 0.000
59.910, 0.000
59.920, 0.000
59.930, 0.000
59.940, 0.000
59.950, 0.000
59.960, 0.000
59.970, 0.000
59.980, 0.000
59.990, 0.000
60.000, 0.000
60.010, 0.000
60.020, 0.000
60.030, 0.000
60.040, 0.000
60.050, 0.000
60.060, 0.000
60.070, 0.000
60.080, 0.000
60.090, 0.000
60.100, 0.000
60.110, 0.000
60.120, 0.000
60.130, 0.000
60.140, 0.000
60.150, 0.000
60.160, 0.000
60.170, 0.000
60.180, 0.000
60.190, 0.000
60.200, 0.000
60.210, 0.000
60.220, 0.000
60.230, 0.000
60.240, 0.000
60.250, 0.000
60.260, 0.000
60.270, 0.000
60.280, 0.000
60.290, 0.000
60.300, 0.000
60.310, 0.000
60.320, 0.000
60.330, 0.000
60.340, 0.000
60.350, 0.000
60.360, 0.000
60.370, 0.000
60.380, 0.000
60.390, 0.000
60.400, 0.000
60.410, 0.000
60.420, 0.000
60.430, 0.000
60.440, 0.000
60.450, 0.000
60.460, 0.000
60.470, 0.000
60.480, 0.000
60.490, 0.000
60.500, 0.000
60.510, 0.000
60.520, 0.000
60.530, 0.000
60.540, 0.000
60.550, 0.000
60.560, 0.000
60.570, 0.000
60.580, 0.000
60.590, 0.000
60.600, 0.000
60.610, 0.000
60.620, 0.000
60.630, 0.000
60.640, 0.000
60.650, 0.000
60.660, 0.000
60.670, 0.000
60.680, 0.000
60.690, 0.000
60.700, 0.000
60.710, 0.000
60.720, 0.000
60.730, 0.000
60.740, 0.000
60.750, 0.000
60.760, 0.000
60.770, 0.000
60.780, 0.000
60.790, 0.000
60.800, 0.000
60.810, 0.000
60.820, 0.000
60.830, 0.000
60.840, 0.000
60.850, 0.000
60.860, 0.000
60.870, 0.000
60.880, 0.000
60.890, 0.000
60.900, 0.000
60.910, 0.000
60.920, 0.000
60.930, 0.000
60.940, 0.000
60.950, 0.000
60.960, 0.001
60.970, 0.002
60.980, 0.005
60.990, 0.011
61.000, 0.022
61.010, 0.042
61.020, 0.072
61.030, 0.114
61.040, 0.168
61.050, 0.228
61.060, 0.288
61.070, 0.336
61.080, 0.363
61.090, 0.363
61.100, 0.335
61.110, 0.287
61.120, 0.227
61.130, 0.167
61.140, 0.114
61.150, 0.074
61.160, 0.049
61.170, 0.040
61.180, 0.047
61.190, 0.078
61.200, 0.145
61.210, 0.269
61.220, 0.485
61.230, 0.840
61.240, 1.381
61.250, 2.143
61.260, 3.121
61.270, 4.248
61.280, 5.388
61.290, 6.354
61.300, 6.955
61.310, 7.061
61.320, 6.644
61.330, 5.792
61.340, 4.677
61.350, 3.501
61.360, 2.436
61.370, 1.593
61.380, 1.016
61.390, 0.703
61.400, 0.632
61.410, 0.778
61.420, 1.121
61.430, 1.637
61.440, 2.286
61.450, 3.008
61.460, 3.726
61.470, 4.359
61.480, 4.844
61.490, 5.143
61.500, 5.241
61.510, 5.141
61.520, 4.851
61.530, 4.391
61.540, 3.793
61.550, 3.109
61.560, 2.404
61.570, 1.747
61.580, 1.192
61.590, 0.768
61.600, 0.483
61.610, 0.327
61.620, 0.284
61.630, 0.341
61.640, 0.483
61.650, 0.695
61.660, 0.953
61.670, 1.220
61.680, 1.447
61.690, 1.590
61.700, 1.618
61.710, 1.525
61.720, 1.330
61.730, 1.073
61.740, 0.802
61.750, 0.555
61.760, 0.355
61.770, 0.211
61.780, 0.116
61.790, 0.059
61.800, 0.028
61.810, 0.012
61.820, 0.005
61.830, 0.002
61.840, 0.001
61.850, 0.000
61.860, 0.000
61.870, 0.000
61.880, 0.000
61.890, 0.000
61.900, 0.000
61.910, 0.000
61.920, 0.000
61.930, 0.000
61.940, 0.000
61.950, 0.000
61.960, 0.000
61.970, 0.000
61.980, 0.000
61.990, 0.000
62.000, 0.000
62.010, 0.000
62.020, 0.000
62.030, 0.000
62.040, 0.000
62.050, 0.000
62.060, 0.000
62.070, 0.000
62.080, 0.000
62.090, 0.000
62.100, 0.000
62.110, 0.000
62.120, 0.000
62.130, 0.000
62.140, 0.000
62.150, 0.000
62.160, 0.000
62.170, 0.000
62.180, 0.000
62.190, 0.000
62.200, 0.000
62.210, 0.000
62.220, 0.000
62.230, 0.000
62.240, 0.000
62.250, 0.000
62.260, 0.000
62.270, 0.000
62.280, 0.000
62.290, 0.000
62.300, 0.000
62.310, 0.000
62.320, 0.000
62.330, 0.000
62.340, 0.000
62.350, 0.000
62.360, 0.000
62.370, 0.000
62.380, 0.000
62.390, 0.000
62.400, 0.000
62.410, 0.000
62.420, 0.000
62.430, 0.000
62.440, 0.000
62.450, 0.000
62.460, 0.000
62.470, 0.000
62.480, 0.000
62.490, 0.000
62.500, 0.000
62.510, 0.000
62.520, 0.000
62.530, 0.000
62.540, 0.000
62.550, 0.000
62.560, 0.000
62.570, 0.000
62.580, 0.000
62.590, 0.000
62.600, 0.000
62.610, 0.000
62.620, 0.000
62.630, 0.000
62.640, 0.000
62.650, 0.000
62.660, 0.000
62.670, 0.000
62.680, 0.000
62.690, 0.000
62.700, 0.000
62.710, 0.000
62.720, 0.000
62.730, 0.000
62.740, 0.000
62.750, 0.000
62.760, 0.000
62.770, 0.000
62.780, 0.000
62.790, 0.000
62.800, 0.000
62.810, 0.000
62.820, 0.000
62.830, 0.001
62.840, 0.003
62.850, 0.008
62.860, 0.019
62.870, 0.044
62.880, 0.092
62.890, 0.180
62.900, 0.326
62.910, 0.546
62.920, 0.849
62.930, 1.223
62.940, 1.632
62.950, 2.019
62.960, 2.315
62.970, 2.459
62.980, 2.421
62.990, 2.209
63.000, 1.868
63.010, 1.465
63.020, 1.065
63.030, 0.722
63.040, 0.461
63.050, 0.291
63.060, 0.205
63.070, 0.195
63.080, 0.250
63.090, 0.365
63.100, 0.529
63.110, 0.726
63.120, 0.927
63.130, 1.099
63.140, 1.208
63.150, 1.231
63.160, 1.162
63.170, 1.016
63.180, 0.824
63.190, 0.619
63.200, 0.431
63.210, 0.278
63.220, 0.166
63.230, 0.092
63.240, 0.047
63.250, 0.023
63.260, 0.011
63.270, 0.006
63.280, 0.007
63.290, 0.015
63.300, 0.033
63.310, 0.072
63.320, 0.147
63.330, 0.277
63.340, 0.484
63.350, 0.782
63.360, 1.174
63.370, 1.632
63.380, 2.104
63.390, 2.515
63.400, 2.786
63.410, 2.861
63.420, 2.724
63.430, 2.405
63.440, 1.968
63.450, 1.494
63.460, 1.053
63.470, 0.694
63.480, 0.436
63.490, 0.280
63.500, 0.216
63.510, 0.233
63.520, 0.322
63.530, 0.475
63.540, 0.680
63.550, 0.914
63.560, 1.141
63.570, 1.322
63.580, 1.421
63.590, 1.416
63.600, 1.307
63.610, 1.119
63.620, 0.888
63.630, 0.653
63.640, 0.446
63.650, 0.282
63.660, 0.165
63.670, 0.090
63.680, 0.045
63.690, 0.021
63.700, 0.009
63.710, 0.004
63.720, 0.001
63.730, 0.000
63.740, 0.000
63.750, 0.000
63.760, 0.000
63.770, 0.000
63.780, 0.001
63.790, 0.003
63.800, 0.009
63.810, 0.023
63.820, 0.055
63.830, 0.125
63.840, 0.263
63.850, 0.511
63.860, 0.922
63.870, 1.541
63.880, 2.391
63.890, 3.440
63.900, 4.589
63.910, 5.678
63.920, 6.514
63.930, 6.932
63.940, 6.841
63.950, 6.260
63.960, 5.314
63.970, 4.184
63.980, 3.058
63.990, 2.080
64.000, 1.331
64.010, 0.829
64.020, 0.561
64.030, 0.497
64.040, 0.615
64.050, 0.896
64.060, 1.322
64.070, 1.853
64.080, 2.425
64.090, 2.948
64.100, 3.325
64.110, 3.478
64.120, 3.375
64.130, 3.036
64.140, 2.533
64.150, 1.960
64.160, 1.406
64.170, 0.935
64.180, 0.577
64.190, 0.330
64.200, 0.175
64.210, 0.086
64.220, 0.039
64.230, 0.017
64.240, 0.007
64.250, 0.003
64.260, 0.002
64.270, 0.002
64.280, 0.004
64.290, 0.010
64.300, 0.019
64.310, 0.036
64.320, 0.063
64.330, 0.102
64.340, 0.152
64.350, 0.211
64.360, 0.272
64.370, 0.326
64.380, 0.361
64.390, 0.371
64.400, 0.354
64.410, 0.314
64.420, 0.258
64.430, 0.196
64.440, 0.139
64.450, 0.092
64.460, 0.058
64.470, 0.036
64.480, 0.026
64.490, 0.027
64.500, 0.036
64.510, 0.054
64.520, 0.079
64.530, 0.108
64.540, 0.138
64.550, 0.164
64.560, 0.181
64.570, 0.186
64.580, 0.176
64.590, 0.155
64.600, 0.127
64.610, 0.096
64.620, 0.067
64.630, 0.044
64.640, 0.027
64.650, 0.015
64.660, 0.008
64.670, 0.004
64.680, 0.002
64.690, 0.001
64.700, 0.000
64.710, 0.000
64.720, 0.000
64.730, 0.000
64.740, 0.000
64.750, 0.000
64.760, 0.000
64.770, 0.000
64.780, 0.000
64.790, 0.000
64.800, 0.000
64.810, 0.000
64.820, 0.000
64.830, 0.000
64.840, 0.000
64.850, 0.000
64.860, 0.000
64.870, 0.000
64.880, 0.000
64.890, 0.000
64.900, 0.000
64.910, 0.000
64.920, 0.000
64.930, 0.000
64.940, 0.000
64.950, 0.000
64.960, 0.000
64.970, 0.000
64.980, 0.000
64.990, 0.000
65.000, 0.000
65.010, 0.000
65.020, 0.000
65.030, 0.000
65.040, 0.000
65.050, 0.000
65.060, 0.000
65.070, 0.000
65.080, 0.000
65.090, 0.000
65.100, 0.000
65.110, 0.000
65.120, 0.000
65.130, 0.000
65.140, 0.000
65.150, 0.000
65.160, 0.000
65.170, 0.000
65.180, 0.000
65.190, 0.000
65.200, 0.000
65.210, 0.000
65.220, 0.000
65.230, 0.000
65.240, 0.000
